goal ,pledged ,backers ,currency ,main_category ,duration 
1900,0,0,1,7,1641600.0
7300,7410,146,1,7,1759294.0
3500,3528,40,1,7,1522268.0
1500,1855,36,1,7,2592000.0
1000000,53422,264,1,7,2592000.0
26400,116553,998,1,7,2459949.0
4000,4646,92,1,7,2592000.0
100,105,7,1,7,2592000.0
500,501,24,1,7,2592000.0
100,139,24,1,7,2595600.0
2350,2541,29,1,7,4751664.0
1500,3082,49,1,7,1728000.0
1500,1556,58,1,7,949308.0
1500,0,0,1,7,2592000.0
1000,67,6,1,7,811137.0
1000,7274,191,1,7,2278534.0
1000,0,0,1,7,5184000.0
10000,304,6,1,7,1728000.0
1600,2110,32,1,7,1437515.0
500,10,1,1,7,2588400.0
1600,510,12,1,7,2592000.0
550,55,1,1,7,2539091.0
600,1300,28,1,7,2682000.0
2500,50,1,1,7,3888000.0
5000,5,1,1,7,415724.0
1000,338,8,1,7,2592000.0
3500,635,11,1,7,2073600.0
430,684,18,1,7,2635800.0
4,205,12,1,7,2592000.0
800,156,7,1,7,3024000.0
35000,445,11,1,7,2592000.0
20000,39562,443,1,7,2509264.0
40000,1,1,1,7,2592000.0
2000,2205,39,1,7,2592000.0
5000,0,0,1,7,2592000.0
6000,225,6,1,7,5184000.0
4000,1870,32,1,7,1759148.0
4000,0,0,1,7,3123320.0
500,5,4,1,7,2592000.0
300,146,9,1,7,2592000.0
900,0,0,1,7,1641600.0
4300,5307,39,1,7,2592000.0
500,1046,25,1,7,2592000.0
600,310,10,1,7,1206000.0
25,0,0,1,7,2592000.0
500,537,19,1,7,5187600.0
20000,110,3,1,7,2592000.0
600,600,4,1,7,3305248.0
2100,55,2,1,7,1668750.0
1800,5600,102,1,7,2592000.0
1100,520,9,1,7,1557660.0
1000,92,3,1,7,2160000.0
1500,15,1,1,7,2592000.0
120000,0,0,1,7,5097600.0
25000,0,0,1,7,3024000.0
99000,0,0,1,7,5184000.0
900,0,0,1,7,2592000.0
11750,2016,20,1,7,3372259.0
1000,0,0,1,7,2595600.0
275,326,10,1,7,953893.0
1500,1656,40,1,7,2592000.0
6200,580,3,1,7,3196325.0
3000,4085,46,1,7,1814400.0
500,31,2,1,7,1296000.0
2000,1640,42,1,7,1296000.0
1000,1001,14,1,7,2592000.0
5000,0,0,1,7,2592000.0
1800,1961,60,1,7,2592000.0
15000,935,24,1,7,3092994.0
620,110,4,1,7,1296000.0
20000,0,0,1,7,5184000.0
15000,15177,242,1,7,3294769.0
1100,340,5,1,7,2592000.0
750,790,14,1,7,2521256.0
4000,0,0,1,7,1810800.0
30000,68,5,1,7,2592000.0
1000,1566,39,1,7,3919555.0
1000,2700,63,1,7,1150976.0
1200,2286,23,1,7,2862952.0
5000,5479,88,1,7,3715220.0
25000,2151,48,1,7,2595600.0
10000,10679,54,1,7,2595600.0
1000,2,2,1,7,2588400.0
7500,101,5,1,7,2592000.0
1200,26,3,1,7,1724400.0
1500,0,0,1,7,2592000.0
350,288,22,1,7,3328179.0
8000,1050,20,1,7,2592000.0
6000,0,0,1,7,2592000.0
1000,125,2,1,7,7684413.0
1200,1325,14,1,7,3024000.0
10000,100,1,1,7,2592000.0
50000,3566,26,1,7,4584979.0
4000,4771,55,1,7,2459140.0
5000,27,3,1,7,3020400.0
5000,2,2,1,7,7776000.0
4000,4767,61,1,7,1236779.0
4000,270,2,1,7,2595600.0
2000,2003,20,1,7,2592000.0
18000,220,5,1,7,3196800.0
1000,0,0,1,7,604800.0
14000,8690,130,1,7,2689566.0
3000,65,1,1,7,2592000.0
500,10,2,1,7,864000.0
10000,11109,89,1,7,2592000.0
10000,262,5,1,7,1814400.0
2000,280,10,1,7,2238902.0
2400,0,0,1,7,1456114.0
500,862,20,1,7,1225395.0
3000,3385,29,1,7,3456000.0
1000,28,2,1,7,2592000.0
3500,4153,45,1,7,2623391.0
15000,3245,23,1,7,2592000.0
2500,2791,44,1,7,5180400.0
200,77,5,1,7,2592000.0
150,1,1,1,7,2592000.0
683,862,27,1,7,1209600.0
5000,1660,37,1,7,2592000.0
12500,510,9,1,7,2592000.0
3500,4057,57,1,7,2592000.0
10000,492,15,1,7,2595600.0
8500,0,0,1,7,2592000.0
10000,10010,99,1,7,2160000.0
2200,2214,14,1,7,2592000.0
1000,0,0,1,7,2624505.0
4000,65,2,1,7,1467203.0
2500,450,4,1,7,5907423.0
4800,5421,46,1,7,2592000.0
700,0,0,1,7,2592000.0
5000,5035,26,1,7,2678400.0
5000,1,1,1,7,2527897.0
10000,17170,226,1,7,2592000.0
1000,246,13,1,7,2757235.0
3000,5171,89,1,7,2128468.0
325,412,21,1,7,1924868.0
300,752,41,1,7,2592000.0
80000,501,17,1,7,2592000.0
5000,600,17,1,7,7354704.0
7000,8614,109,1,7,3866277.0
2500,2028,16,1,7,2592000.0
4000,909,30,1,7,5184000.0
2000,0,0,1,7,2815335.0
2000,75,2,1,7,5184000.0
900,930,10,1,7,2595600.0
25000,25435,175,1,7,7776000.0
4800,25,1,1,7,3888000.0
8700,2265,20,1,7,3888000.0
1000,1225,44,1,7,2595600.0
5000,380,4,1,7,7675135.0
300000,81,3,1,7,5184000.0
5000,5560,87,1,7,2237208.0
250,0,0,1,7,2592000.0
1000,1,1,1,7,2592000.0
2379,523,19,1,7,856239.0
20000,0,0,1,7,2592000.0
1000,20,2,1,7,2592000.0
50000,0,0,1,7,2595600.0
4000,1572,20,1,7,4153143.0
8800,904,15,1,7,2512901.0
5000,0,0,1,7,2592000.0
25000,0,0,1,7,5184000.0
2500,139,3,1,7,3888000.0
1500,1620,16,1,7,2279189.0
1700,1720,41,1,7,2592000.0
3000,1690,47,1,7,2592000.0
17000,17574,96,1,7,2595600.0
1601,2200,13,1,7,2338421.0
13500,0,0,1,7,2592000.0
1000,1031,18,1,7,2595600.0
250,0,0,1,7,2592000.0
500,7146,1108,1,7,356747.0
10000,2284,30,1,7,2592000.0
5000,5685,53,1,7,2592000.0
20000,29533,442,1,7,2592000.0
6000,6146,139,1,7,2246400.0
1200,10,1,1,7,2592000.0
4500,0,0,1,7,979100.0
2500,180,4,1,7,2592000.0
2700,266,10,1,7,2592000.0
6500,236,7,1,7,2160000.0
600,910,15,1,7,2328173.0
2500,1050,16,1,7,2592000.0
65133,181,4,1,7,2592000.0
1700,20,2,1,7,5184000.0
4000,0,0,1,7,2592000.0
800,850,15,1,7,1645864.0
5000,5711,67,1,7,5184000.0
5000,100,2,1,7,2592000.0
21425,3275,40,1,7,3951864.0
600,77,7,1,7,2636230.0
3000,11229,94,1,7,1934064.0
3000,3480,43,1,7,1728000.0
3000,1013,42,1,7,2592000.0
10371,10378,159,1,7,3196800.0
6000,60,1,1,7,5100607.0
5000,0,0,1,7,7771665.0
18000,20206,153,1,7,2749822.0
2000,2613,55,1,7,2592000.0
1000,155,6,1,7,4519603.0
6000,1540,28,1,7,1839230.0
6000,24,3,1,7,5187600.0
20000,427,3,1,7,2592000.0
8888,7670,86,1,7,87753.0
460,129,5,1,7,2595600.0
3300,3805,50,1,7,2735104.0
150,150,8,1,7,2613407.0
9025,546,18,1,7,2592000.0
300000,0,0,1,7,3888000.0
2000,2053,39,1,7,2592000.0
5000,1055,18,1,7,2938728.0
1000,1274,32,1,7,2107660.0
7000,0,0,1,7,3623335.0
3000,1242,7,1,7,3381501.0
800,1025,25,1,7,5184000.0
4000,65,2,1,7,2592000.0
20000,324,12,1,7,5184000.0
3500,0,0,1,7,4659604.0
1500,1905,42,1,7,2592000.0
1500,200,3,1,7,2592000.0
2000,447,7,1,7,2592000.0
421,12,1,1,7,1213262.0
75000,0,0,1,7,3024000.0
2000,2025,48,1,7,1810800.0
1500,30,2,1,7,2592000.0
5000,25,1,1,7,2592000.0
10000,0,0,1,7,2592000.0
600,330,9,1,7,2592000.0
5000,15,1,1,7,2592000.0
8000,8558,85,1,7,2588400.0
700,786,13,1,7,2592000.0
600,50,1,1,7,3888000.0
500,770,14,1,7,2592000.0
12500,14970,192,1,7,3185205.0
500,0,0,1,7,3884400.0
30,94,3,1,7,2592000.0
2500,2615,42,1,7,2270514.0
4600,75,2,1,7,2768400.0
4950,5007,124,1,7,2551071.0
1300,0,0,1,7,2588400.0
5000,825,7,1,7,2160000.0
355,0,0,1,7,2592000.0
20000,345,6,1,7,2595600.0
300,1,1,1,7,2592000.0
6500,37,2,1,7,3456000.0
4000,121,4,1,7,2012175.0
4000,61,3,1,7,2595600.0
8200,0,0,1,7,4316400.0
14771,15,1,1,7,2851200.0
10000,1596,21,1,7,2595600.0
2000,445,11,1,7,4464673.0
1000,139,7,1,7,2178117.0
200,220,4,1,7,1728000.0
100,0,0,1,7,2592000.0
8000,20,1,1,7,5184000.0
25000,4780,42,1,7,3456000.0
25000,0,0,1,7,2592000.0
10000,10,1,1,7,2592000.0
2000,215,5,1,7,2604097.0
4500,5166,23,1,7,2439424.0
5000,1,1,1,7,5184000.0
300,550,10,1,7,2588400.0
760,0,0,1,7,2704961.0
5000,806,5,1,7,2592000.0
5000,0,0,1,7,3554372.0
3500,18,2,1,7,3888000.0
100,100,3,1,7,2592000.0
500,510,20,1,7,1550184.0
50,50,2,1,7,2592000.0
15000,80,3,1,7,1814400.0
587,627,18,1,7,2519325.0
400,591,16,1,7,2160000.0
2000,2885,53,1,7,5187600.0
5000,1175,6,1,7,5184000.0
400,706,18,1,7,2248818.0
10400,3997,69,1,7,4406387.0
500,615,22,1,7,5294332.0
511,0,0,1,7,2592000.0
2500,546,10,1,7,1209600.0
3000,3180,71,1,7,2592000.0
2200,1128,21,1,7,2416742.0
4500,1955,27,1,7,3663040.0
1500,1620,18,1,7,2592000.0
5000,5260,66,1,7,2592000.0
400,555,12,1,7,2592000.0
3000,0,0,1,7,2592000.0
2000,15,2,1,7,2674800.0
13000,1,1,1,7,2592000.0
2500,0,0,1,7,2595600.0
20000,26256,222,1,7,2592000.0
3200,3490,40,1,7,1302092.0
1000,258,6,1,7,3041290.0
700,2621,56,1,7,2592000.0
800,2030,27,1,7,1249457.0
3200,208,3,1,7,2592000.0
2000,551,11,1,7,3024000.0
6500,10846,214,1,7,2592000.0
1000,1786,18,1,7,2431295.0
7000,0,0,1,7,2592000.0
2550,35,3,1,7,2592000.0
17500,100,1,1,7,2592000.0
25000,0,0,1,7,2592000.0
3000,0,0,1,7,2592000.0
2000,442,18,1,7,3382736.0
3750,3,1,1,7,2145670.0
4000,4004,19,1,7,2592000.0
2000,150,2,1,7,3888000.0
1200,1294,24,1,7,2588400.0
2000,2000,30,1,7,2592000.0
708,708,20,1,7,2588400.0
2000,2095,33,1,7,1728000.0
1000,1207,24,1,7,2592000.0
5,316,50,1,7,265341.0
5000,6949,75,1,7,2592000.0
5400,5919,48,1,7,2071378.0
3000,3910,50,1,7,2592000.0
500,66,4,1,7,2588400.0
25000,1834,23,1,7,2592000.0
2500,15,2,1,7,2588400.0
1500,50,1,1,7,2592000.0
10000,10230,119,1,7,3024000.0
5000,15707,401,1,7,2592000.0
2000,567,15,1,7,2726629.0
2999,0,0,1,7,2592000.0
3250,3466,23,1,7,2592000.0
1200,1258,46,1,7,2683803.0
48000,17,1,1,7,2592000.0
475,80,3,1,7,2592000.0
10000,0,0,1,7,2691747.0
20,20,1,1,7,86400.0
100000,510,3,1,7,5184000.0
2500,0,0,1,7,5184000.0
2500,130,5,1,7,2592000.0
100,0,0,1,7,2592000.0
1000,235,9,1,7,2592000.0
500,611,20,1,7,3888000.0
3500,3755,48,1,7,2595600.0
50000,652,14,1,7,5184000.0
97,0,0,1,7,2595600.0
25000,0,0,1,7,2588400.0
1100,1932,37,1,7,2592000.0
2600,2711,73,1,7,2592000.0
3500,230,3,1,7,2588400.0
750,18,3,1,7,1814400.0
3000,20,1,1,7,2592000.0
2000,132,5,1,7,2592000.0
10000,5568,93,1,7,2440123.0
2700,3790,60,1,7,2524459.0
1500,355,7,1,7,1690347.0
5000,155,5,1,7,5077760.0
3000,855,14,1,7,1853960.0
10000,22,4,1,7,5184000.0
15500,342,2,1,7,2592000.0
1500,50,2,1,7,2592000.0
250,91,3,1,7,2592000.0
12500,13660,155,1,7,2592000.0
3000,280,3,1,7,2592000.0
350,44,2,1,7,1270987.0
5000,5050,36,1,7,1728000.0
1111,1131,15,1,7,2459205.0
20,0,0,1,7,2592000.0
1000,60,2,1,7,2592000.0
35000,10,2,1,7,4659022.0
1695,1226,35,1,7,1814400.0
15000,1055,11,1,7,2578758.0
5000,85,3,1,7,3456000.0
2500,3075,33,1,7,3891600.0
4000,4066,71,1,7,2592000.0
3500,696,12,1,7,2588400.0
600,1043,29,1,7,1296000.0
800,800,13,1,7,1761751.0
4000,5035,92,1,7,3024000.0
1000,1105,11,1,7,2592000.0
4500,145,3,1,7,2592000.0
10000,10052,38,1,7,2592000.0
5000,9501,177,1,7,2592000.0
1500,1600,16,1,7,3525760.0
16000,17583,142,1,7,2592000.0
1000,325,8,1,7,2592000.0
2000,408,16,1,7,5184000.0
46777,572,15,1,7,4166713.0
1500,465,5,1,7,5184000.0
3000,3145,38,1,7,2592000.0
1500,0,0,1,7,1728000.0
1000,36,7,1,7,1296000.0
9640,1310,15,1,7,2592000.0
3500,3571,43,1,7,2592000.0
15000,2581,35,1,7,1554655.0
3199,150,4,1,7,2592000.0
11200,0,0,1,7,5184000.0
3800,122,4,1,7,2160000.0
11000,1955,33,1,7,2592000.0
20000,2783,23,1,7,5184000.0
8440,50,2,1,7,2592000.0
2000,2720,23,1,7,2595600.0
30000,35083,233,1,7,2592000.0
4500,100,1,1,7,2764800.0
2500,700,16,1,7,629231.0
5000,1241,39,1,7,5184000.0
325000,27,5,1,7,5184000.0
500,1,1,1,7,2592000.0
2000000,154,2,1,7,1904400.0
1000,521,12,1,7,2592000.0
400,0,0,1,7,2592000.0
1000,1430,37,1,7,3206481.0
3000,151,2,1,7,5037302.0
5500,5626,30,1,7,2851200.0
5000,5221,57,1,7,1255084.0
1000,1276,23,1,7,1776690.0
3000,91,5,1,7,2592000.0
450,592,39,1,7,2592000.0
2800,2940,42,1,7,2592000.0
8500,3870,11,1,7,2612947.0
30000,1,1,1,7,5184000.0
700,1630,42,1,7,2160000.0
10000,0,0,1,7,2592000.0
3750,298,9,1,7,2595600.0
4000,325,12,1,7,864000.0
5000,430,6,1,7,2592000.0
2000,2261,57,1,7,2595600.0
250,970,41,1,7,1209600.0
4080,4440,26,1,7,5184000.0
2500,2552,13,1,7,2775704.0
500,500,12,1,7,3024000.0
500,650,22,1,7,2549559.0
100,50,1,1,7,3888000.0
2000,411,13,1,7,3251024.0
950,1440,22,1,7,1818000.0
420,230,7,1,7,962946.0
1200,1,1,1,7,2592000.0
2000,7002,61,1,7,2678400.0
5500,335,9,1,7,2721497.0
8200,9030,157,1,7,2271211.0
3000,370,8,1,7,1707554.0
1000,2295,33,1,7,3741383.0
5000,0,0,1,7,2592000.0
3200,1,1,1,7,2592000.0
5000,190,4,1,7,2592000.0
500,0,0,1,7,2592000.0
2500,2664,58,1,7,4246847.0
500,1112,30,1,7,1296000.0
45000,1481,19,1,7,2592000.0
50000,55709,316,1,7,2592000.0
7500,7751,22,1,7,7765722.0
170000,0,0,1,7,2160000.0
10,120,12,1,7,2592000.0
3000,0,0,1,7,1728000.0
2000,2085,14,1,7,2241772.0
5000,0,0,1,7,2595600.0
8000,171,4,1,7,2592000.0
7000,1844,41,1,7,2592000.0
1500,0,0,1,7,2592000.0
3000,250,2,1,7,2283856.0
750,501,12,1,7,856654.0
3000,1588,20,1,7,4320000.0
5000,255,5,1,7,2592000.0
4500,2781,33,1,7,1499597.0
10000,1,1,1,7,2588400.0
5000,957,17,1,7,3018456.0
15000,2977,23,1,7,5184000.0
1200,125,2,1,7,5184000.0
400,765,14,1,7,2202640.0
32000,4309,18,1,7,2682000.0
105,84,3,1,7,1821496.0
4000,4353,97,1,7,2592000.0
3500,3505,41,1,7,2937600.0
2500,3,1,1,7,2592000.0
20,22,3,1,7,1728000.0
1000,1162,48,1,7,1814400.0
5000,50,1,1,7,2592000.0
13000,32,2,1,7,2160000.0
1200,5,1,1,7,1468800.0
3500,3617,52,1,7,4672325.0
2700,3375,45,1,7,2419200.0
1500,10,2,1,7,5184000.0
7000,7105,30,1,7,3888000.0
3600,297,6,1,7,2592000.0
15000,0,0,1,7,3888000.0
5000,0,0,1,7,3888000.0
15000,4446,57,1,7,2592000.0
10000,10346,78,1,7,2582082.0
222,10,1,1,7,2851200.0
2000,2251,49,1,7,1814400.0
5000,5630,88,1,7,2243334.0
720,648,28,1,7,2501776.0
900,0,0,1,7,2807201.0
2500,8385,68,1,7,2764800.0
5000,14405,355,1,7,2684367.0
11250,13449,193,1,7,2595600.0
500,25,2,1,7,2592000.0
50000,485,11,1,7,2592000.0
2000,6309,102,1,7,2592000.0
1000,1066,30,1,7,2592000.0
2500,756,21,1,7,7731409.0
10000,118,5,1,7,2595600.0
1000,2742,56,1,7,2509413.0
2000,4324,53,1,7,2592000.0
8000,14191,114,1,7,2160000.0
500,0,0,1,7,2877611.0
1600,1744,36,1,7,3456000.0
1000,5,1,1,7,2592000.0
150,913,117,1,7,1206000.0
7000,1430,15,1,7,2592000.0
500,8,4,1,7,1209600.0
7000,0,0,1,7,2592000.0
15000,16535,79,1,7,2719949.0
500,1717,39,1,7,2592000.0
3000,3215,63,1,7,2592000.0
100,100,4,1,7,2592000.0
2500,2821,24,1,7,1421679.0
2000,3032,52,1,7,3452400.0
60000,1815,63,1,7,5184000.0
500,651,19,1,7,349249.0
18000,915,7,1,7,2595600.0
600,100,5,1,7,5184000.0
1500,0,0,1,7,2592000.0
2000,2015,64,1,7,1510216.0
1500,595,10,1,7,2592000.0
1500,218,5,1,7,2592000.0
5200,5222,87,1,7,2592000.0
1500,1526,22,1,7,634331.0
10000,27236,361,1,7,1209600.0
375,375,11,1,7,864000.0
1300,1870,30,1,7,2163600.0
600,3607,62,1,7,3888000.0
3000,3,3,1,7,2576547.0
3500,4174,72,1,7,5184000.0
3600,156,7,1,7,2592000.0
2400,3660,19,1,7,3051163.0
1000,1752,29,1,7,1728000.0
1000,1350,67,1,7,7166992.0
2200,2485,100,1,7,1296000.0
175,215,3,1,7,604800.0
300,10,1,1,7,2592000.0
15000,2795,12,1,7,3027600.0
9155,50,2,1,7,2753930.0
2500,710,12,1,7,2203217.0
900,948,17,1,7,2592000.0
3000,50,1,1,7,5184000.0
2500,406,18,1,7,1824237.0
2500,2580,27,1,7,1317382.0
2300,2661,39,1,7,2678400.0
1050,1103,25,1,7,4315997.0
2000,2000,22,1,7,2592000.0
55000,662,21,1,7,2543113.0
20,220,24,1,7,3029145.0
7000,1787,23,1,7,2763727.0
2940,1215,18,1,7,1573930.0
2000,355,7,1,7,2851200.0
100000,400,1,1,7,2592000.0
3000,3510,34,1,7,2977474.0
5000,5710,41,1,7,2929945.0
10000,3530,23,1,7,2592000.0
4500,542,20,1,7,2592000.0
6000,125,4,1,7,5128243.0
260,516,29,1,7,2595600.0
80000,175,4,1,7,2592000.0
3000,0,0,1,7,1296000.0
10000,600,7,1,7,2592000.0
3000,25,1,1,7,2588400.0
1000,1006,14,1,7,2592000.0
110,50,3,1,7,3456000.0
1925,2038,51,1,7,2592000.0
420,560,34,1,7,2592000.0
3000,0,0,1,7,1551600.0
5000,210,7,1,7,2592000.0
1800,1927,67,1,7,2592000.0
5000,42,1,1,7,2592000.0
500,121,7,1,7,2592000.0
200,200,1,1,7,950400.0
4000,445,6,1,7,7765423.0
1500,191,4,1,7,2592000.0
9000,10646,71,1,7,5187600.0
20,22,4,1,7,864000.0
10000,12,2,1,7,3888000.0
75000,400,9,1,7,2285849.0
10000,1880,24,1,7,2588400.0
30000,31102,76,1,7,2592000.0
1050,670,8,1,7,3452453.0
2000,231,3,1,7,2960913.0
2500,3305,60,1,7,4225966.0
2500,65,3,1,7,2592000.0
300,144,25,1,7,2160000.0
1700,1850,50,1,7,2592000.0
5000,0,0,1,7,2592000.0
500,531,10,1,7,1728000.0
400,28,3,1,7,2592000.0
800,143,7,1,7,2592000.0
2150,2350,49,1,7,2196204.0
7328,7613,65,1,7,4013858.0
850,285,10,1,7,2588129.0
275,15,2,1,7,2592000.0
2500,75,2,1,7,2592000.0
1500,1760,48,1,7,2454020.0
10000,13805,233,1,7,2591898.0
500,1072,41,1,7,2592000.0
3250,3305,42,1,7,2592000.0
500,800,26,1,7,1198979.0
7000,0,0,1,7,2592000.0
2000,0,0,1,7,2592000.0
2000,2352,70,1,7,2592000.0
1500,1,1,1,7,2588400.0
5000,50,3,1,7,2592000.0
700,7,1,1,7,2592000.0
200,261,10,1,7,2163600.0
4200,435,10,1,7,1299600.0
550,60,3,1,7,2592000.0
24000,0,0,1,7,4050489.0
400,0,0,1,7,2592000.0
1500,1592,40,1,7,2592000.0
2000,2025,27,1,7,2592000.0
7500,9923,83,1,7,2592000.0
300,362,9,1,7,3888000.0
3000,0,0,1,7,2501583.0
35000,120,3,1,7,2592000.0
1500,1500,39,1,7,691200.0
1000,175,3,1,7,2592000.0
25000,110,2,1,7,2595600.0
5000,206,11,1,7,3349130.0
600,650,15,1,7,1296000.0
2000,50,1,1,7,2588400.0
100,531,12,1,7,2592000.0
3500,1087,28,1,7,2415600.0
300,344,25,1,7,864000.0
1500,825,8,1,7,3502539.0
2000,3,2,1,7,2588400.0
2000,6,2,1,7,1814400.0
8500,1,1,1,7,2592000.0
3000,44,5,1,7,3888000.0
1000,0,0,1,7,1759463.0
5500,974,17,1,7,1413005.0
550,552,16,1,7,2291728.0
630,961,28,1,7,2592000.0
1200,5,1,1,7,4404268.0
750,910,30,1,7,2592000.0
4200,390,8,1,7,3863602.0
4000,5492,124,1,7,2592000.0
3500,400,7,1,7,2595600.0
1250,25,1,1,7,2592000.0
5000,10,1,1,7,2588400.0
300,1290,31,1,7,1320904.0
2000,25,1,1,7,860400.0
2000,2183,30,1,7,2592000.0
39059,0,0,1,7,864000.0
495,596,15,1,7,2592000.0
1500,0,0,1,7,2591548.0
1000,1559,20,1,7,2533212.0
1500,1535,27,1,7,2081864.0
1000,1825,29,1,7,864000.0
20000,1021,7,1,7,2592000.0
2500,2520,42,1,7,3888000.0
3000,14,1,1,7,5184000.0
1000,8,8,1,7,2240451.0
47000,7976,54,1,7,3244570.0
300,7,3,1,7,5184000.0
750,27,2,1,7,2592000.0
750,369,9,1,7,1213200.0
1000,2063,32,1,7,2827287.0
3000,795,10,1,7,3520789.0
7500,40,2,1,7,2592000.0
10000,375,9,1,7,2592000.0
5000,70,2,1,7,2592000.0
200000,1031,21,1,7,5184000.0
175,225,29,1,7,528604.0
100,129,6,1,7,2592000.0
700,0,0,1,7,1728000.0
350,82,5,1,7,1154729.0
735,15,2,1,7,2034851.0
15000,401,9,1,7,2592000.0
300,25,1,1,7,2592000.0
26000,9280,135,1,7,2592000.0
3500,3685,56,1,7,2592000.0
80000,0,0,1,7,604800.0
5000,50,2,1,7,2592000.0
1600,516,19,1,7,1659871.0
10000,1411,8,1,7,2592000.0
2000,152,2,1,7,3296184.0
60,1,1,1,7,2592000.0
2500,2595,37,1,7,2592000.0
2000,2375,43,1,7,1814400.0
8500,0,0,1,7,1946647.0
500,502,18,1,7,2592000.0
450,508,19,1,7,3456000.0
6800,1660,27,1,7,2851200.0
8000,11201,215,1,7,2592000.0
1200,1335,19,1,7,2763715.0
2500,2738,56,1,7,2592000.0
3330,354,14,1,7,2592000.0
250,26,4,1,7,2592000.0
5,7,5,1,7,2592000.0
40000,0,0,1,7,604800.0
100000,5,1,1,7,4320000.0
6000,1628,31,1,7,3888000.0
20000,216,6,1,7,1519868.0
5000,100,1,1,7,4621121.0
20000,35,8,1,7,2592000.0
30000,33066,88,1,7,5096398.0
12000,26,2,1,7,5184000.0
2750,2850,34,1,7,3186917.0
6000,0,0,1,7,3888000.0
8000,122,4,1,7,2592000.0
4000,50,3,1,7,3017931.0
116000,4471,72,1,7,2619841.0
2000,3350,88,1,7,1570451.0
7000,10,1,1,7,2160000.0
6000,406,10,1,7,2595600.0
7500,396,4,1,7,2413149.0
150000,193967,595,1,7,3844860.0
500,581,20,1,7,2592000.0
1500,1527,16,1,7,2592000.0
27000,10,1,1,7,5187600.0
38000,296,10,1,7,2854425.0
2500,3,1,1,7,2592000.0
3275,3796,82,1,7,2592000.0
10000,2532,19,1,7,1036800.0
18000,10,1,1,7,5184000.0
15000,0,0,1,7,5184000.0
3000,58,5,1,7,2592000.0
15000,100,1,1,7,2592000.0
5500,5575,39,1,7,2638062.0
3000,1,1,1,7,6741605.0
6300,2575,14,1,7,2592000.0
5000,0,0,1,7,1296000.0
10000,1006,19,1,7,2595600.0
1000,270,9,1,7,2592000.0
10000,101,6,1,7,2592000.0
5,2,2,1,7,2592000.0
10000,315,8,1,7,3283200.0
8500,90,3,1,7,3888000.0
1000,265,7,1,7,2592000.0
5000,0,0,1,7,4224975.0
1000,0,0,1,7,2592000.0
189,0,0,1,7,2592000.0
3300,3323,14,1,7,4413592.0
100,158,16,1,7,2592000.0
10000,1110,20,1,7,5184000.0
5000,5296,48,1,7,2592000.0
250,0,0,1,7,2588400.0
3500,0,0,1,7,398449.0
1500,1715,37,1,7,2842900.0
50,271,17,1,7,2094877.0
1000,337,14,1,7,2769249.0
3300,1361,28,1,7,2595600.0
2000000,28,2,1,7,2592000.0
1200,1428,25,1,7,1209600.0
1000,382,19,1,7,3563328.0
6000,522,10,1,7,3110215.0
3500,50,3,1,7,3456000.0
30000,10,1,1,7,2889500.0
6500,0,0,1,7,2592000.0
5000,75,3,1,7,7776000.0
800,300,1,1,7,2592000.0
1850,780,29,1,7,2678400.0
200,286,10,1,7,2592000.0
150000,0,0,1,7,2592000.0
5000,21,3,1,7,2592000.0
5200,201,3,1,7,2592000.0
5000,3,2,1,7,5102053.0
250,1138,73,1,7,1206000.0
3000,3701,16,1,7,2680959.0
14500,70,2,1,7,2592000.0
250,87,8,1,7,1914403.0
3500,805,14,1,7,3024000.0
100,0,0,1,7,4426473.0
2500,2540,24,1,7,2678400.0
6000,955,7,1,7,1750457.0
1100,1145,26,1,7,1728000.0
5000,0,0,1,7,2592000.0
2000,70,2,1,7,864000.0
500,230,3,1,7,2160000.0
2000,115,6,1,7,2592000.0
6000,6716,104,1,7,2592000.0
50,180,4,1,7,1209600.0
5000,5433,68,1,7,2441251.0
8000,1,1,1,7,2592000.0
5000,201,3,1,7,2592000.0
1480,105,2,1,7,878880.0
2000,570,19,1,7,432000.0
250,1363,45,1,7,2654129.0
3000,6,2,1,7,2592000.0
600,10,1,1,7,3196316.0
7000,2736,22,1,7,2592000.0
2500,523,11,1,7,5184000.0
40000,110,2,1,7,5184000.0
3500,3800,102,1,7,5357412.0
1200,1258,33,1,7,2592000.0
700,150,1,1,7,3452093.0
500,0,0,1,7,2592000.0
6000,1885,45,1,7,3546000.0
600,26,2,1,7,5184000.0
1500,3634,43,1,7,4752000.0
500,126,5,1,7,2588400.0
1000,88,4,1,7,2592000.0
675,50,1,1,7,2592000.0
3000,5,1,1,7,2592000.0
7800,1000,15,1,7,1757725.0
5000,0,0,1,7,2595600.0
2000,0,0,1,7,2592000.0
1000,267,10,1,7,1085560.0
1,796,37,1,7,2592000.0
3500,110,5,1,7,2764800.0
17000,18283,133,1,7,2056717.0
300,0,0,1,7,1567155.0
2000,0,0,1,7,6048000.0
5000,25,3,1,7,2592000.0
3000,350,5,1,7,2105869.0
500,688,20,1,7,2592000.0
12000,353,3,1,7,2592000.0
360,1,1,1,7,2592000.0
4500,0,0,1,7,3894723.0
1250,865,21,1,7,2672847.0
5000,6000,56,1,7,7776000.0
750,903,15,1,7,1232558.0
250,275,3,1,7,2595600.0
10000,1990,25,1,7,5187600.0
1500,2027,30,1,7,2592000.0
500,100,6,1,7,2592000.0
